Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Twisted Shout","Diverged Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443267/twisted-shout,2.0,-1,"Boulder, Alpine",V6-7,1,10,47.79367,-121.08835
Über-Ich,"Leggo my Ego Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120179277/uber-ich,2.7,-1,Boulder,V6,1,,47.81749,-121.59801
Unknown,"The Brown Eye Boulder > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126143409/unknown,3.0,-1,Boulder,V6-7,1,,47.54501,-120.66724
"Unknown V6","The River Boulder > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118919651/unknown-v6,3.0,-1,Boulder,V6,1,,47.58829,-120.7102
Veltex,"Evil Petting Zoo > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119548384/veltex,2.5,-1,Boulder,V6,1,12,47.59457,-120.71431
Venom,"Submarine Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121653633/venom,3.0,-1,Boulder,V6,1,10,47.43398,-121.77298
"Venom Right","Submarine Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121672660/venom-right,3.0,-1,Boulder,V6-,1,,47.43398,-121.77298
Venomenal,"Submarine Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123884111/venomenal,3.0,-1,Boulder,V6-7,1,9,47.43398,-121.77298
"Vodka Queen","Russian Boulders > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/124935017/vodka-queen,2.0,-1,Boulder,V6,1,8,45.74506,-121.76219
"Vogon Poetry Project","Semantics > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119915912/vogon-poetry-project,1.0,-1,Boulder,V5-6,1,,47.76118,-121.12863
Wasn't,"Wasn't > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/121406929/wasnt,3.0,-1,Boulder,V6,1,14,47.66351,-121.40386
Water,"Water boulder > Positive Vibrations Area > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114014504/water,3.6,-1,Boulder,V6,1,12,47.84738,-121.60809
Watercolors,"Watercolor Wall > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110987327/watercolors,3.7,-1,Boulder,V6,1,15,47.54186,-120.72751
"Watersport Low","Shower Power Boulder > Booka Boulders > **Middle Fork Boulders > Exit 34; Middle Fork & Taylor River > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123183971/watersport-low,3.0,-1,Boulder,V6,1,13,47.54833,-121.52173
White,"Whiteface > Whiteface Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119609253/white,3.0,-1,Boulder,"V6 PG13",1,,47.76088,-121.12895
"White Lines","The Dome > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/105881565/white-lines,3.6,-1,Boulder,V6,1,,45.68705,-121.93359
[Redacted],"Flower Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117625199/redacted,2.3,-1,Boulder,V6,1,10,47.8172,-121.6018
Windstorm,"Heartbreaker boulder > Rocks of Sharon > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/124019714/windstorm,3.0,-1,Boulder,V6,1,15,47.57772,-117.28456
"Wolvo Left Arete Project","Wolverine > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119917126/wolvo-left-arete-project,2.0,-1,Boulder,V5-6,1,,47.76108,-121.1288
"Wrinkle in Time","Wrinkle in Time/Pressure Drop > Main Trail (Upper Area) > Lost Ledge > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/119464880/wrinkle-in-time,3.6,-1,Boulder,V6,1,,48.65827,-122.46132
"Your Friends are Watching","Your Friends are Watching > YFAW > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119929130/your-friends-are-watching,2.0,-1,Boulder,V6,1,10,47.54493,-120.71355
"Zombie Eve","White Chuck River Boulders (D-Ton) > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108497817/zombie-eve,3.0,-1,Boulder,V6,1,,48.17671,-121.38053
