Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Crater Crap","Guide Rock > Ashford > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121105551/crater-crap,1.0,-1,Boulder,V2,1,20,46.73328,-121.93509
Crest,"Sands of Time Rock > Cape Disappointment > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/115168078/crest,-1.0,-1,Boulder,V2,1,20,46.29409,-124.07224
"Croc Pit","Girls Club > Fern Gully Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119611361/croc-pit,2.0,-1,Boulder,V2,1,,47.7607,-121.12874
"Cross Current","Columbia Pearl > Beacon Rock Bouldering > Beacon Rock > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119702738/cross-current,3.0,-1,Boulder,V2,1,15,45.6248,-122.01973
"Crotch Rocket","New Sub-Area 1 > Western Washington University Buildering > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125686094/crotch-rocket,2.3,-1,Boulder,V2,1,1,48.73249,-122.48682
"Crows Nest","Top Sail > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119917590/crows-nest,2.0,-1,Boulder,V2,1,,47.76108,-121.1288
Cruiser,"Storybrook Boulders > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121379811/cruiser,2.0,-1,Boulder,V2,1,8,47.79546,-121.0653
"Crunchy Taco","Rotary Community Park > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126029949/crunchy-taco,3.0,-1,Boulder,V2,1,14,47.76917,-122.15819
"Cube Crack (Low)","The Cube > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108359567/cube-crack-low,3.1,-1,Boulder,V2,1,23,47.54494,-120.72905
"Cuckoo's Nest","Cuckoo Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121383597/cuckoos-nest,2.0,-1,Boulder,V2,1,8,47.79526,-121.06475
"Cud Crack","The Pasture > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118752147/cud-crack,1.7,-1,Boulder,V2,1,,47.54418,-120.67133
"Cycle of Life","Sky Bison Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122971616/cycle-of-life,3.0,-1,Boulder,V2,1,,47.83177,-121.52035
"D's Arete","Beam Me Up Boulder > West Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/110675714/ds-arete,3.3,-1,"TR, Boulder",V2,1,35,47.84836,-121.60932
"D.E.E.P. Dyno",".D.E.E.P. > The Crown Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119645124/deep-dyno,2.0,-1,Boulder,V2,1,,47.76083,-121.1288
"Dammit dad.","Dammit > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123665110/dammit-dad,3.0,-1,Boulder,V2+,1,15,47.84718,-121.60573
"Damn Comp Kids","Crimp Crimp Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/124157594/damn-comp-kids,3.0,-1,Boulder,V2,1,10,47.54494,-120.72962
"Damn the River","Sentry Box Boulder > Lower Wall & Lower Lump Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/111620469/damn-the-river,3.0,-1,Boulder,V2,1,25,47.81729,-121.57548
Danger-Russ,"The Alley > Semantics Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119917069/danger-russ,2.0,-1,Boulder,"V2 PG13",1,,47.76133,-121.12855
Darius,"Babylon Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119674868/darius,2.3,-1,Boulder,V2,1,16,45.74499,-121.76218
"Dark Times","Campus Traverse > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119308256/dark-times,2.0,-1,Boulder,V2,1,10,47.65635,-120.72949
Darkside,"Bouldering > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/111968014/darkside,1.0,-1,Boulder,V2,1,,47.84033,-117.75534
"Date Boulder","Date Boulder > Lower (Main) Area > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/108495253/date-boulder,2.3,-1,Boulder,V2,1,10,45.64311,-122.03412
"David Bowie aka the Goblin King","Beckey's Problem > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118731232/david-bowie-aka-the-goblin-king,1.6,-1,Boulder,V2,1,,47.5885,-120.68661
Deception,"Local Swan Boulder > Salty Spitoon > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119432686/deception,2.0,-1,Boulder,V2,1,12,46.60131,-117.36297
Devastation,"Dojo Boulder > Central Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105858417/devastation,2.3,-1,Boulder,V2,1,,47.84749,-121.60755
Deviled,"Angelina Jolie Boulder > Twisted Tree > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/117841771/deviled,2.4,-1,Boulder,V2+,1,,47.56205,-120.77906
"Dining in Hell","Thermopylae Wall > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106028324/dining-in-hell,2.1,-1,Boulder,V2,1,,47.84753,-121.60596
Dippy,"Bulge Boulder > Rattlesnake Lake Bouldering > Exit 32; Rattlesnake Lake > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123075934/dippy,1.0,-1,Boulder,V2,1,9,47.4347,-121.77423
"Dirty Beard","Rec'd Boulder > Tumtum > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113628136/dirty-beard,2.0,-1,Boulder,V2,1,9,47.84063,-117.75519
Dismantle,"Rock Candy Boulder > Rhino Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114623399/dismantle,1.3,-1,Boulder,V2,1,10,47.43152,-121.62424
"Ditch the Gym","Warm-up/Roses boulder > The Labyrinth > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118730806/ditch-the-gym,2.1,-1,Boulder,V2,1,14,47.58851,-120.6881
"Diverged Left","Diverged Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443263/diverged-left,3.0,-1,"Boulder, Alpine",V2,1,10,47.79367,-121.08835
"Diverged Right","Diverged Boulder > Lichtenberg Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/125443274/diverged-right,4.0,-1,"Boulder, Alpine",V1-2,1,,47.79367,-121.08835
DKMFP,"Bad Moon Slab > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122485061/dkmfp,2.0,-1,Boulder,V2-3,1,,47.54529,-120.73298
"Dog Log","Pimpsqueak Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119087091/dog-log,2.0,-1,Boulder,V2,1,10,47.54266,-120.72102
"Don't Chalk Block Me","White Chuck River Boulders (D-Ton) > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/108497823/dont-chalk-block-me,3.0,-1,Boulder,V2,1,,48.17671,-121.38053
"Don't Touch The Moss","NBD > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/109033856/dont-touch-the-moss,1.0,-1,Boulder,V2-,1,9,47.81713,-121.60163
"Don't Worry Be Happy","Agenda Dysphoria Wall > SJW Wall > Burge North (Tonasket) > Okanogan > Washington",https://www.mountainproject.com/route/122867322/dont-worry-be-happy,3.0,-1,Boulder,V2,1,25,48.79052,-119.25005
"Donkey Bombs Evil Lair","Right Boulder > Camp Zion > Lower Devils Club Forest > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125211374/donkey-bombs-evil-lair,3.0,-1,Boulder,V2,1,10,47.66546,-121.39984
Doorway,"Volunteer Park Water Tower > Seattle Urban Climbing > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/125569088/doorway,3.5,-1,Boulder,V2,1,10,47.62901,-122.31455
"Downgraded by a Girl","Reflection Boulder > Washout Boulders > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117402009/downgraded-by-a-girl,2.3,-1,Boulder,V2,1,,47.66687,-121.40283
"Dr. Doom","Pocket Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108617601/dr-doom,1.3,-1,Boulder,V2,1,15,47.54255,-120.72272
Driftwood,"Driftwood boulder > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126118413/driftwood,-1.0,-1,Boulder,V2,1,,47.60484,-120.71631
"DUPLO left","Leggo my Ego Boulder > River Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/126211853/duplo-left,2.0,-1,Boulder,V2,1,,47.81749,-121.59801
"East Enterance","Anderson Hall > University of Washington Campus and Surrounding Areas > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118334578/east-enterance,2.0,-1,Boulder,V2,1,15,47.65172,-122.30762
"Edward Teach Left","Yonko boulder > Grand Line Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119701495/edward-teach-left,1.9,-1,Boulder,V2+,1,10,47.84434,-121.61444
"Eight Bit Slab","Metroid Prime Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/108663034/eight-bit-slab,3.3,-1,Boulder,V2,1,,47.84726,-121.60445
"El Cuchillo","Bouldering at The Feathers > **Bouldering at Vantage > Frenchman Coulee (Vantage) > Central Region > Washington",https://www.mountainproject.com/route/120392499/el-cuchillo,2.0,-1,Boulder,V2,1,13,47.02787,-119.96478
"Elderberry Crack","Elderberry Trail Boulders > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/125094335/elderberry-crack,2.0,-1,Boulder,V2,1,10,48.73493,-122.47819
Elephant,"Elephant Boulder > Lower (Main) Area > Hamilton Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/122152336/elephant,2.0,-1,Boulder,V2,1,10,45.64299,-122.03366
"Elephant Savant","Elephant Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105884935/elephant-savant,2.3,-1,Boulder,V2,1,8,47.84741,-121.60457
Epona,"Zelda > Zelda Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/123865365/epona,3.3,-1,Boulder,V2+,1,13,47.82262,-121.55947
Espresso,"Premium Coffee > Swiftwater Boulders > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122569133/espresso,2.0,-1,Boulder,V2,1,18,47.65549,-120.72934
"Evergreen Bloc","Dishman Bouldering Wall > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/113201006/evergreen-bloc,1.0,-1,Boulder,V2+,1,,47.65098,-117.28811
"Existence is Pain","The Pit > The Pit > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120082776/existence-is-pain,3.0,-1,Boulder,V2,1,,47.76142,-121.12919
"Extra Serving","Cereal Boulder > Lower Gold Bar Boulders > Reiter Road > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/106558268/extra-serving,3.0,-1,Boulder,V2-,1,,47.84851,-121.62431
Extraneously,"Kenticle Boulder > Kent East Hill Skate Park (AKA The Kenticle) > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120109631/extraneously,3.0,-1,Boulder,V2-,1,12,47.3859,-122.1873
"Fairytale Crack","Main Area Bouldering > Sehome Arboretum Bouldering > Sehome Arboretum > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/117639448/fairytale-crack,2.0,-1,Boulder,V1-2,1,16,48.72964,-122.48328
"Falling Cradle","The Bow Boulder > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114602668/falling-cradle,2.5,-1,Boulder,V2,1,15,47.43056,-121.62332
"Fast Flux","Atomic Rock > Howard Amon > Southeast Corner > Washington",https://www.mountainproject.com/route/125051794/fast-flux,4.0,-1,Boulder,V2,1,,46.2739,-119.27123
Fedge,"Lovage Boulder > Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108184626/fedge,2.9,-1,Boulder,V2,1,18,47.5453,-120.73249
"Feelin Sappy","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113801166/feelin-sappy,2.0,-1,Boulder,V2,1,,47.55558,-120.76821
"Feelin' Sappy","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/126118539/feelin-sappy,2.0,-1,Boulder,V2,1,,47.55558,-120.76821
"Fern Traverse","Doja Boulder > Central Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118110778/fern-traverse,2.5,-1,Boulder,V2+,1,,47.84756,-121.6075
"Final Flash","Old Tin Man area (needs organizing) > Tin Man > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122314108/final-flash,2.0,-1,Boulder,V1-2,1,12,47.57629,-120.79259
"Finger Biter","Concrete Wall in Point Defiance Park > Point Defiance Park > Tacoma > Tacoma & I5 to Foothills > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119216140/finger-biter,2.0,-1,Boulder,V1-2,1,16,47.30222,-122.51013
"Finger Crack","Hilltop Boulder > Japanese Gardens > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119931824/finger-crack,-1.0,-1,Boulder,V2,1,12,47.54674,-120.72559
"Flake Friends","Off Width Boulder > 1st Talus Field > 1st Field > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119590791/flake-friends,1.0,-1,Boulder,V2,1,,47.75812,-121.13055
"Flat Spin","Guide Rock > Ashford > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121105891/flat-spin,2.0,-1,Boulder,V2,1,20,46.73328,-121.93509
Fleabag,"The Flea Circus > Kalaloch Beach 3 > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/124643645/fleabag,2.0,-1,"Boulder, Alpine",V1-2,1,,47.63981,-124.38623
Flex,"U2 and Goicoechea boulder > The Forest > The Beach and Forest Area > ** Bouldering in Tumwater Canyon > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/123052736/flex,3.0,-1,Boulder,V2,1,16,47.59433,-120.71442
Flounder,"Hairy Spotter Boulder > Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107352457/flounder,1.9,-1,Boulder,V2,1,,47.54256,-120.72302
Flower,"Fraggle Rock Group > Clearcut > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120376413/flower,1.7,-1,Boulder,V2+,1,10,47.84649,-121.60922
"Flying Saucer Arête","Flying Saucer > Inner Wall Trail > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/114425269/flying-saucer-arete,2.0,-1,Boulder,V2,1,12,47.81864,-121.57482
Footsy,"Head Games Boulder > Salty Spitoon > Granite Point Boulders > Granite Point > Southeast Corner > Washington",https://www.mountainproject.com/route/119432821/footsy,3.0,-1,Boulder,V2-3,1,18,46.60142,-117.36259
"Four Eyes","Elephant Boulder > East Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118985766/four-eyes,2.0,-1,Boulder,V2,1,,47.84741,-121.60457
"Fraggle Rock","Tiny Dishman > * Bouldering in Dishman > Dishman > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/118676137/fraggle-rock,2.0,-1,Boulder,V1-2,1,10,47.65429,-117.28465
"French Slab","French Exit Boulder > 420 Zone > Morpheus Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/118688401/french-slab,2.4,-1,Boulder,V2,1,14,47.66381,-121.40353
"French Tickler","Shapeshifter Boulder > Paradise Boulders > Miller River Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/115406113/french-tickler,1.5,-1,Boulder,V2,1,,47.64171,-121.37685
"Frequent Flyer","Doja Boulder > Central Forest > Forest > Reiter Foothills > Gold Bar Boulders > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/105878044/frequent-flyer,2.1,-1,Boulder,V2-3,1,,47.84756,-121.6075
"Fridge Door","The Fridge > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107602019/fridge-door,2.7,-1,Boulder,V2,1,,47.54741,-120.69566
"Friends With Consequences","Flaky Truffle Boulder > Box of Chocolates Boulders > Stehekin > Chelan > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111167046/friends-with-consequences,3.0,-1,Boulder,V2,1,,48.309,-120.6565
"Fun dyno crimp","Main stack > Ruby beach boulder stacks > Olympic Bouldering > Olympic National Park > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/116354168/fun-dyno-crimp,3.0,-1,"Boulder, Alpine",V2+,1,12,47.71369,-124.41826
"Fun House Stairway","The Hesitator > Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108160623/fun-house-stairway,3.0,-1,Boulder,"5.? V2+",1,10,47.54305,-120.73494
"Funky Fresh","Two Tiers > Fern Gully Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119610971/funky-fresh,2.0,-1,Boulder,V2,1,,47.76073,-121.12894
"Funky Layback","Green Wall > Summit Area > Erie Mountain Drive  Areas > ** Bouldering at Mt Erie and Fidalgo Island > Mount Erie > San Juan, Fidalgo & Whidbey Islands > Northwest Region > Washington",https://www.mountainproject.com/route/106528248/funky-layback,1.5,-1,Boulder,V1-2,1,,48.45484,-122.62681
Fuxley,"New Sub-Area 1 > Western Washington University Buildering > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/121758528/fuxley,4.0,-1,Boulder,V1-2,1,12,48.73249,-122.48682
Gandalf,"Gandalf Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116832814/gandalf,2.0,-1,Boulder,V2,1,,47.5449,-120.7295
Garageland,"Octopus Cove > Clayton beach > Larrabee > Bellingham Area > Bellingham and Mt Baker Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/122849085/garageland,3.0,-1,Boulder,V1-2,1,10,48.64056,-122.48276
"Gauc Sauce","Avocado > Power Struggle Cluster > Whiteface Area > 2nd Field (Main) > Treasury > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119646096/gauc-sauce,2.0,-1,Boulder,V2,1,,47.76093,-121.12913
Gelato,"East Beach Boulders > Lake Crescent > Olympics & Pacific Coast > Washington",https://www.mountainproject.com/route/121151089/gelato,2.5,-1,Boulder,V1-2,1,12,48.08672,-123.74351
Geodude,"Hangar One Boulder > Powerline Boulders > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/121240584/geodude,2.5,-1,Boulder,V2-3,1,8,45.67801,-121.93291
"Gills and Thrills","The Slabs > Main Area > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/114941993/gills-and-thrills,2.0,-1,Boulder,V2,1,16,47.54465,-120.72472
"Gold Pan","Gold pan and stranger > Mine boulders > Lonely Planet and Mine Wall Area > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/117901874/gold-pan,1.5,-1,Boulder,V2,1,10,47.81133,-121.61491
"Golden Boy","The V3 Boulder > Lucid Boulders > Darrington > Darrington and Mountain Loop Hwy > Northwest Region > Washington",https://www.mountainproject.com/route/111178583/golden-boy,3.0,-1,Boulder,V2-3,1,,48.09568,-121.34904
"Goose Bumps","Sun Sail Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119467919/goose-bumps,3.1,-1,Boulder,V2,1,,47.83178,-121.52002
Gradisfaction,"Nosebleed > JY Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/113788832/gradisfaction,2.1,-1,Boulder,V2,1,,47.55301,-120.76381
"Grain Brain","The Carnival Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106577683/grain-brain,2.3,-1,Boulder,V2,1,,47.55558,-120.76821
"Gravitational Slingshot","Fantastic Planet Boulder > The Switchbacks > Mitchell Plateau > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116208621/gravitational-slingshot,1.0,-1,Boulder,V2,1,8,47.54434,-120.72475
Greed,"Gandalf Boulder > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/116832854/greed,1.0,-1,Boulder,V2,1,,47.5449,-120.7295
Greenland,"Viking Boulder > Empire Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/119740747/greenland,2.5,-1,Boulder,V2,1,16,45.74504,-121.76215
"Gringo Starr","Sun Sail Boulder > Sasquatch Boulders > ** Bouldering at Index > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/119467910/gringo-starr,2.7,-1,Boulder,V2,1,,47.83178,-121.52002
"Gun Control","Rob's Corral > Trail Boulders > Clamshell Cave > ** Bouldering in Icicle Creek > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/122532788/gun-control,1.0,-1,Boulder,V2,1,,47.54264,-120.72819
"Gym bro goes outdoors","Big Rock Boulder > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/122515512/gym-bro-goes-outdoors,2.0,-1,Boulder,V2+,1,15,47.72571,-121.98649
Gytherphandunte,"Rotary Community Park > Seattle and Seattle Eastside > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/124514142/gytherphandunte,2.0,-1,Boulder,V2,1,12,47.76917,-122.15819
"Hairy Arête","Dirty Hairy Boulder > Blockbuster Boulders > Smithbrook > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/121307329/hairy-arete,2.0,-1,Boulder,V2,1,10,47.79542,-121.06383
"Han Shot First, Greedo Shot Worst","(f) Slab & Wesson Boulder > (2) Highway Ditch Zone > Pistol Boulders > Far Side Boulders > **Bouldering at Exit 38 > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",https://www.mountainproject.com/route/120545781/han-shot-first-greedo-shot-worst,3.0,-1,Boulder,V2,1,25,47.4291,-121.62042
"Han Solo","Star Wars Boulders > Mountain Home Road Boulders > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/118737505/han-solo,1.5,-1,Boulder,V2,1,,47.54458,-120.66824
"Hand Crack Boulder","Other Rocks > Minnehaha > Spokane Area > Northeast Corner & Spokane > Washington",https://www.mountainproject.com/route/125418201/hand-crack-boulder,2.0,-1,Boulder,V2,1,6,47.6873,-117.3265
"Hanger 18","Hangar One Boulder > Powerline Boulders > Bridge of the Gods Boulders > Columbia Gorge > South-West & Tacoma > Washington",https://www.mountainproject.com/route/124107676/hanger-18,3.0,-1,Boulder,"V2- R",1,10,45.67801,-121.93291
